user_id,country,fetched_at
2259863137,TR,2017-10-03
2261358462,TR,2017-10-03
2269410145,TR,2017-10-03
2269688979,TR,2017-10-03
2274541872,TR,2017-10-03
2297757072,TR,2017-10-03
2301909446,RU,2017-10-03
2305622149,RU,2017-10-03
2306253432,TR,2017-10-03
2310829413,TR,2017-10-03
2318874302,TR,2017-10-03
2333712282,DE,2017-10-03
2340758401,TR,2017-10-03
2351002264,TR,2017-10-03
2352260816,TR,2017-10-03
2354700919,TR,2017-10-03
2356447032,TR,2017-10-03
2363134872,RU,2017-10-03
2385386636,TR,2017-10-03
2385457457,TR,2017-10-03
2390278237,DE,2017-10-03
2391951356,DE,2017-10-03
2400684383,TR,2017-10-03
2403119414,TR,2017-10-03
2405348796,TR,2017-10-03
2426191574,TR,2017-10-03
2426967892,TR,2017-10-03
2428896685,TR,2017-10-03
2445864822,RU,2017-10-03
2456248688,TR,2017-10-03
2458564934,TR,2017-10-03
2459516192,TR,2017-10-03
2461449112,TR,2017-10-03
2464744725,TR,2017-10-03
2470536999,TR,2017-10-03
2480155208,TR,2017-10-03
2483631042,TR,2017-10-03
2499326604,TR,2017-10-03
2511233055,TR,2017-10-03
2516088829,TR,2017-10-03
2523369555,TR,2017-10-03
2543757834,TR,2017-10-03
2575621397,TR,2017-10-03
2580789127,FR,2017-10-03
2604234517,TR,2017-10-03
2612009235,TR,2017-10-03
2612733135,TR,2017-10-03
2641557117,DE,2017-10-03
2691146245,TR,2017-10-03
2716969092,RU,2017-10-03
2721640627,TR,2017-10-03
2731890517,DE,2017-10-03
2734487861,TR,2017-10-03
2742565564,TR,2017-10-03
2744836071,TR,2017-10-03
2749144292,TR,2017-10-03
2755430545,TR,2017-10-03
2756150495,TR,2017-10-03
2758156856,TR,2017-10-03
2764850135,DE,2017-10-03
2772183867,TR,2017-10-03
2776783461,TR,2017-10-03
2782120142,TR,2017-10-03
2784456429,TR,2017-10-03
2788005287,TR,2017-10-03
2796915586,TR,2017-10-03
2797001602,TR,2017-10-03
2797446346,TR,2017-10-03
2798022131,TR,2017-10-03
2799759341,TR,2017-10-03
2800030829,TR,2017-10-03
2812715714,DE,2017-10-03
2815703361,TR,2017-10-03
2819227227,TR,2017-10-03
2821230753,TR,2017-10-03
2822734563,TR,2017-10-03
2837399020,TR,2017-10-03
2845186269,TR,2017-10-03
2845377100,RU,2017-10-03
2846509376,TR,2017-10-03
2857575905,TR,2017-10-03
2858570706,TR,2017-10-03
2860037494,TR,2017-10-03
2860227384,TR,2017-10-03
2870950346,TR,2017-10-03
2873735931,TR,2017-10-03
2876878477,TR,2017-10-03
2882435236,TR,2017-10-03
2887690213,TR,2017-10-03
2893842586,TR,2017-10-03
2907606317,TR,2017-10-03
2910107578,TR,2017-10-03
2914669697,TR,2017-10-03
2915368046,TR,2017-10-03
2922868647,TR,2017-10-03
2923592037,TR,2017-10-03
2932835906,TR,2017-10-03
2948800306,TR,2017-10-03
2950776783,TR,2017-10-03
2956725915,TR,2017-10-03
2961800735,TR,2017-10-03
2967483587,RU,2017-10-03
2970395655,TR,2017-10-03
2982675731,TR,2017-10-03
2986283806,TR,2017-10-03
2997546808,DE,2017-10-03
2999535033,RU,2017-10-03
3004110245,TR,2017-10-03
3020659335,TR,2017-10-03
3023206841,TR,2017-10-03
3029614684,FR,2017-10-03
3038167409,TR,2017-10-03
3040884173,TR,2017-10-03
3054088452,TR,2017-10-03
3070920923,TR,2017-10-03
3090769041,TR,2017-10-03
3100616578,TR,2017-10-03
3122580326,DE,2017-10-03
3123634925,TR,2017-10-03
3142112805,TR,2017-10-03
3149317209,TR,2017-10-03
3157860147,TR,2017-10-03
3173184947,TR,2017-10-03
3177141105,TR,2017-10-03
3180372395,FR,2017-10-03
3217159971,TR,2017-10-03
3227544259,TR,2017-10-03
3244383129,TR,2017-10-03
3244841338,TR,2017-10-03
3244921294,TR,2017-10-03
3269015582,TR,2017-10-03
3293058996,RU,2017-10-03
3293275184,TR,2017-10-03
3295306256,TR,2017-10-03
3296027126,TR,2017-10-03
3296159942,TR,2017-10-03
3300266884,TR,2017-10-03
3300575992,TR,2017-10-03
3302187562,TR,2017-10-03
3302455838,TR,2017-10-03
3302784776,TR,2017-10-03
3306351659,DE,2017-10-03
3310244013,TR,2017-10-03
3315686085,TR,2017-10-03
3317846890,TR,2017-10-03
3329327533,TR,2017-10-03
3330077741,TR,2017-10-03
3331284077,TR,2017-10-03
3332897123,TR,2017-10-03
3339348972,TR,2017-10-03
3346158010,TR,2017-10-03
3346642625,TR,2017-10-03
3351019889,TR,2017-10-03
3353996980,DE,2017-10-03
3364479551,TR,2017-10-03
3371515840,TR,2017-10-03
3371993933,TR,2017-10-03
3382954127,TR,2017-10-03
3386116115,TR,2017-10-03
3388179645,TR,2017-10-03
3394717989,TR,2017-10-03
3397736362,TR,2017-10-03
3397747552,TR,2017-10-03
3398538064,TR,2017-10-03
3401486913,TR,2017-10-03
3402304499,TR,2017-10-03
3402723353,TR,2017-10-03
3419559293,TR,2017-10-03
3419982664,TR,2017-10-03
3421345493,TR,2017-10-03
3423770680,TR,2017-10-03
3426772337,TR,2017-10-03
3431620815,TR,2017-10-03
3454996456,TR,2017-10-03
3484509976,TR,2017-10-03
3492121156,RU,2017-10-03
3532549816,TR,2017-10-03
3544758563,TR,2017-10-03
3554038277,TR,2017-10-03
3577941083,TR,2017-10-03
3589898787,TR,2017-10-03
3608579896,TR,2017-10-03
3608677755,TR,2017-10-03
3608894895,TR,2017-10-03
3662735902,TR,2017-10-03
3674259616,TR,2017-10-03
3683312897,TR,2017-10-03
3722380589,TR,2017-10-03
3740559137,RU,2017-10-03
3803601797,TR,2017-10-03
3826741486,TR,2017-10-03
3837073473,TR,2017-10-03
3882453556,DE,2017-10-03
3928628488,TR,2017-10-03
3958661901,TR,2017-10-03
3990787163,TR,2017-10-03
3993293248,RU,2017-10-03
4010405116,TR,2017-10-03
4026036449,TR,2017-10-03
4049697973,TR,2017-10-03
4111184944,TR,2017-10-03
4166261177,RU,2017-10-03
4188704963,TR,2017-10-03
4213572381,RU,2017-10-03
4260006022,TR,2017-10-03
4267568780,TR,2017-10-03
4274607197,TR,2017-10-03
4294008017,TR,2017-10-03
4303231153,TR,2017-10-03
4304332235,RU,2017-10-03
4346145681,TR,2017-10-03
4386822081,RU,2017-10-03
4440621335,TR,2017-10-03
4460767336,DE,2017-10-03
4526348361,TR,2017-10-03
4526521475,TR,2017-10-03
4546289063,TR,2017-10-03
4573876514,DE,2017-10-03
4743939435,TR,2017-10-03
4783697260,TR,2017-10-03
4784120391,TR,2017-10-03
4807693426,RU,2017-10-03
4818162017,TR,2017-10-03
4833097427,TR,2017-10-03
4834525629,DE,2017-10-03
4850695835,TR,2017-10-03
4858580423,TR,2017-10-03
4864570096,TR,2017-10-03
4871695192,DE,2017-10-03
4878771694,DE,2017-10-03
4894645479,DE,2017-10-03
4908638709,TR,2017-10-03
4920894004,TR,2017-10-03
4924533179,TR,2017-10-03
699692283407548416,TR,2017-10-03
701059208343642113,TR,2017-10-03
704748003756797952,TR,2017-10-03
708339126194577408,TR,2017-10-03
711538469466738688,TR,2017-10-03
713099723813494785,DE,2017-10-03
713416703439454210,TR,2017-10-03
714130794822901762,TR,2017-10-03
714520087932379137,DE,2017-10-03
715942149410439168,TR,2017-10-03
717864675283767296,DE,2017-10-03
718333765202878468,TR,2017-10-03
720261539144421377,DE,2017-10-03
722941898323791872,TR,2017-10-03
725058182834327552,DE,2017-10-03
725058182834327552,FR,2017-10-03
727880458369802245,DE,2017-10-03
728436509431357440,DE,2017-10-03
732179319104122885,TR,2017-10-03
732931324722487300,TR,2017-10-03
733911930319065088,DE,2017-10-03
734540912248913920,TR,2017-10-03
736077089955139584,TR,2017-10-03
737322086411210756,TR,2017-10-03
738153522277945344,DE,2017-10-03
738287232264593408,DE,2017-10-03
742317610566582272,DE,2017-10-03
745926065785344000,TR,2017-10-03
746285831359434752,TR,2017-10-03
748127127829094401,DE,2017-10-03
748232179243683840,TR,2017-10-03
752576622893621249,TR,2017-10-03
755713396838952960,TR,2017-10-03
758725446162931712,TR,2017-10-03
759266194759290881,FR,2017-10-03
759338281565822978,TR,2017-10-03
762688087273111552,FR,2017-10-03
763025124694040576,TR,2017-10-03
763122573433503744,DE,2017-10-03
763806582274744320,TR,2017-10-03
764932334525218817,TR,2017-10-03
770318415395446788,TR,2017-10-03
773270497350082560,TR,2017-10-03
776477107526496256,TR,2017-10-03
777604858308206592,TR,2017-10-03
781403641395683329,TR,2017-10-03
785635359111520257,FR,2017-10-03
786199651607203845,TR,2017-10-03
786703045207945216,TR,2017-10-03
791105297066491904,TR,2017-10-03
794965017980469248,DE,2017-10-03
795007936103849986,DE,2017-10-03
798222820757086210,TR,2017-10-03
800057665875574785,FR,2017-10-03
801393789915037696,TR,2017-10-03
801829433187454976,DE,2017-10-03
802078462513152001,DE,2017-10-03
803008702160769024,DE,2017-10-03
804327107887140865,DE,2017-10-03
804362645193117696,DE,2017-10-03
804362645193117696,FR,2017-10-03
804432464462708736,FR,2017-10-03
806465743957225474,TR,2017-10-03
808458192405536768,DE,2017-10-03
809144190277996544,TR,2017-10-03
811667167741669376,FR,2017-10-03
812025406077419520,DE,2017-10-03
814766398119571456,DE,2017-10-03
816801917569560576,FR,2017-10-03
817323211922833409,TR,2017-10-03
817776862218907648,FR,2017-10-03
819185858083336193,DE,2017-10-03
819246635255558144,DE,2017-10-03
821393768754675712,DE,2017-10-03
821451193478221825,FR,2017-10-03
821959779010613249,DE,2017-10-03
823193509410770945,TR,2017-10-03
824050433203245056,DE,2017-10-03
824151694946738176,TR,2017-10-03
824200692218920960,TR,2017-10-03
824637734295928832,TR,2017-10-03
824943718302089216,TR,2017-10-03
825044144313733120,TR,2017-10-03
825148946091753472,DE,2017-10-03
825348176509018116,DE,2017-10-03
825348176509018116,FR,2017-10-03
827085304188239872,TR,2017-10-03
828373918373277696,DE,2017-10-03
831921710370869252,TR,2017-10-03
833051130238218240,DE,2017-10-03
833387210258968576,TR,2017-10-03
834292682239283201,DE,2017-10-03
834483735559077889,TR,2017-10-03
837345389917450243,TR,2017-10-03
837722466986381312,TR,2017-10-03
838455816646701057,TR,2017-10-03
839189499112476672,TR,2017-10-03
839710157827420160,TR,2017-10-03
839789297712644100,TR,2017-10-03
839805048708300801,TR,2017-10-03
840316935447408640,TR,2017-10-03
843371048720580608,DE,2017-10-03
846425639674621955,TR,2017-10-03
847181197939806208,TR,2017-10-03
848760557087801344,FR,2017-10-03
852152655543771136,FR,2017-10-03
852495615602851841,DE,2017-10-03
854533997942239233,DE,2017-10-03
854552647222906882,TR,2017-10-03
854838295305494528,DE,2017-10-03
855063973485576194,DE,2017-10-03
855356924560322561,DE,2017-10-03
855370790371561476,DE,2017-10-03
857150034118406144,DE,2017-10-03
863146430155935745,FR,2017-10-03
864440669636395008,DE,2017-10-03
865492166272888832,TR,2017-10-03
866955690279149568,TR,2017-10-03
869625019210530817,DE,2017-10-03
869625019210530817,FR,2017-10-03
870227763604664320,TR,2017-10-03
871073155846221825,FR,2017-10-03
871650706381561856,DE,2017-10-03
874354339929890820,DE,2017-10-03
874354339929890820,FR,2017-10-03
878740360704479233,FR,2017-10-03
879684860675211264,DE,2017-10-03
880230384927199235,DE,2017-10-03
881760844593459200,DE,2017-10-03
883812364705038336,DE,2017-10-03
888202515954761728,DE,2017-10-03
888677700608700416,DE,2017-10-03
888859041941860352,FR,2017-10-03
889144359865679872,FR,2017-10-03
889193705214750720,TR,2017-10-03
889719486697414656,DE,2017-10-03
890748598354288640,FR,2017-10-03
891772630470098944,TR,2017-10-03
891857390483668995,DE,2017-10-03
892177433893511169,DE,2017-10-03
896201193780895748,DE,2017-10-03
896467032274817024,DE,2017-10-03
896655716542316545,DE,2017-10-03
896655716542316545,FR,2017-10-03
902391707546914816,FR,2017-10-03
902726499094147072,DE,2017-10-03
902954022398812161,DE,2017-10-03
82613482,IN,2017-10-04
85609142,TR,2017-10-04
111437703,TR,2017-10-04
223401306,TR,2017-10-04
226153494,TR,2017-10-04
261414756,TR,2017-10-04
268051742,TR,2017-10-04
314815983,TR,2017-10-04
334318803,TR,2017-10-04
368169518,TR,2017-10-04
381994185,TR,2017-10-04
399308300,TR,2017-10-04
400367367,TR,2017-10-04
428841793,TR,2017-10-04
451604988,TR,2017-10-04
518783255,TR,2017-10-04
533181235,TR,2017-10-04
703280869,TR,2017-10-04
715254163,TR,2017-10-04
742598640,TR,2017-10-04
761966095,TR,2017-10-04
804198577,TR,2017-10-04
841532286,TR,2017-10-04
845020554,TR,2017-10-04
915053558,TR,2017-10-04
989248891,TR,2017-10-04
1058745000,TR,2017-10-04
1096976022,TR,2017-10-04
1112981522,TR,2017-10-04
1327447831,TR,2017-10-04
1451778230,RU,2017-10-04
1512118374,TR,2017-10-04
1528527474,TR,2017-10-04
1604069844,TR,2017-10-04
1667947458,TR,2017-10-04
1880885755,TR,2017-10-04
2225934435,TR,2017-10-04
2257902144,TR,2017-10-04
2285940547,TR,2017-10-04
2309028738,TR,2017-10-04
2325888692,FR,2017-10-04
2375855172,DE,2017-10-04
2391869057,TR,2017-10-04
2402411729,TR,2017-10-04
2430819758,TR,2017-10-04
2497534509,TR,2017-10-04
2508789031,TR,2017-10-04
2518761755,TR,2017-10-04
2566882694,TR,2017-10-04
2620807340,TR,2017-10-04
2719756028,TR,2017-10-04
2731534341,TR,2017-10-04
2735287533,TR,2017-10-04
2788746789,TR,2017-10-04
2830519226,TR,2017-10-04
2844460698,TR,2017-10-04
2844774913,TR,2017-10-04
2850307120,TR,2017-10-04
2880902203,TR,2017-10-04
2882292113,TR,2017-10-04
2899547433,TR,2017-10-04
2938117259,TR,2017-10-04
2946345999,TR,2017-10-04
2971370008,TR,2017-10-04
2996805866,TR,2017-10-04
3006015070,TR,2017-10-04
3006756438,TR,2017-10-04
3008480613,TR,2017-10-04
3012885232,TR,2017-10-04
3014355280,TR,2017-10-04
3027782027,TR,2017-10-04
3029811460,TR,2017-10-04
3074858477,TR,2017-10-04
3088416441,TR,2017-10-04
3088806526,TR,2017-10-04
3096876399,TR,2017-10-04
3115008519,TR,2017-10-04
3129314311,TR,2017-10-04
3193146342,TR,2017-10-04
3231083908,TR,2017-10-04
3234289858,TR,2017-10-04
3253090793,TR,2017-10-04
3295113841,TR,2017-10-04
3309285873,TR,2017-10-04
3312091571,TR,2017-10-04
3333352816,TR,2017-10-04
3339842608,TR,2017-10-04
3389645158,TR,2017-10-04
3391672059,TR,2017-10-04
3398828147,TR,2017-10-04
3400272041,TR,2017-10-04
3422949437,TR,2017-10-04
3426694402,TR,2017-10-04
3538692376,TR,2017-10-04
3570004037,TR,2017-10-04
3610277122,TR,2017-10-04
3611345841,TR,2017-10-04
3645981437,TR,2017-10-04
3655873636,TR,2017-10-04
3719757934,TR,2017-10-04
3732895697,TR,2017-10-04
3863681656,TR,2017-10-04
3920766257,TR,2017-10-04
4198057708,DE,2017-10-04
4263884553,TR,2017-10-04
4279296869,DE,2017-10-04
4286051926,TR,2017-10-04
4387468755,TR,2017-10-04
4501562909,TR,2017-10-04
4535928455,TR,2017-10-04
4631602054,TR,2017-10-04
4698621932,TR,2017-10-04
700767335066370048,TR,2017-10-04
712720320923361280,TR,2017-10-04
713083762003812353,TR,2017-10-04
733193637547397120,TR,2017-10-04
738410409699495936,TR,2017-10-04
784476320923262976,TR,2017-10-04
819661849536954368,DE,2017-10-04
824772405767860232,TR,2017-10-04
855100390630711296,TR,2017-10-04
871529762933555200,DE,2017-10-04
875643641678635008,TR,2017-10-04
895856768005193728,FR,2017-10-04
545864291,IN,2017-10-05
1211909192,TR,2017-10-05
2945854365,TR,2017-10-05
2971548531,DE,2017-10-05
707575449166209024,IN,2017-10-05
105181037,DE,2017-10-10
383744457,DE,2017-10-10
496066280,DE,2017-10-10
2186621011,DE,2017-10-10
2328640255,BR,2017-10-10
2544538420,DE,2017-10-10
2604202312,DE,2017-10-10
2681177198,DE,2017-10-10
2752937765,DE,2017-10-10
2760261404,DE,2017-10-10
2914247974,DE,2017-10-10
3054088254,DE,2017-10-10
3071032174,DE,2017-10-10
3110915034,DE,2017-10-10
3110915034,FR,2017-10-10
3139542437,DE,2017-10-10
3423257001,DE,2017-10-10
3618184156,DE,2017-10-10
3644931694,DE,2017-10-10
4354762337,DE,2017-10-10
4725307901,DE,2017-10-10
4804648622,DE,2017-10-10
4821850348,DE,2017-10-10
4825750705,DE,2017-10-10
4920456185,DE,2017-10-10
703698457383583745,DE,2017-10-10
735685308969144320,DE,2017-10-10
739896136014696450,DE,2017-10-10
759388867791351809,DE,2017-10-10
763077758805213184,DE,2017-10-10
766248947987914752,DE,2017-10-10
768532835175133184,DE,2017-10-10
772581494598541312,DE,2017-10-10
778608026739675137,DE,2017-10-10
793057441202176000,DE,2017-10-10
798514679622602753,DE,2017-10-10
813646095192588288,DE,2017-10-10
814467009635348480,DE,2017-10-10
816398569846538240,DE,2017-10-10
821813954305527809,DE,2017-10-10
825105440589639681,DE,2017-10-10
827148949991673856,DE,2017-10-10
830966706134593538,DE,2017-10-10
842882117046624256,DE,2017-10-10
847383598281904128,DE,2017-10-10
850275507358662657,DE,2017-10-10
850992499883692037,DE,2017-10-10
851831959483539457,DE,2017-10-10
852517785783730176,DE,2017-10-10
853186053154504704,DE,2017-10-10
857178840208158720,DE,2017-10-10
857215204098265088,DE,2017-10-10
867096865493442560,DE,2017-10-10
874727007938105345,DE,2017-10-10
900315047523700736,DE,2017-10-10
35454721,RU,2017-10-16
41401513,RU,2017-10-16
93399809,RU,2017-10-16
123983561,FR,2017-10-16
129018139,RU,2017-10-16
148903549,RU,2017-10-16
160015617,DE,2017-10-16
191409094,RU,2017-10-16
225090469,IN,2017-10-16
239865886,RU,2017-10-16
243081824,RU,2017-10-16
248166096,RU,2017-10-16
248999655,IN,2017-10-16
255891030,RU,2017-10-16
257168336,RU,2017-10-16
257387729,RU,2017-10-16
265263882,DE,2017-10-16
266723795,RU,2017-10-16
281436300,RU,2017-10-16
287533657,RU,2017-10-16
331487598,RU,2017-10-16
337661889,RU,2017-10-16
350214715,FR,2017-10-16
374315940,DE,2017-10-16
412564040,FR,2017-10-16
413312511,RU,2017-10-16
443454624,RU,2017-10-16
456973053,RU,2017-10-16
465619194,DE,2017-10-16
489762508,RU,2017-10-16
491682529,FR,2017-10-16
536366335,TR,2017-10-16
554551794,DE,2017-10-16
557291343,RU,2017-10-16
561868273,RU,2017-10-16
577065470,RU,2017-10-16
630302721,RU,2017-10-16
739002637,RU,2017-10-16
858244530,IN,2017-10-16
900525506,TR,2017-10-16
932787787,TR,2017-10-16
983105808,RU,2017-10-16
1027321190,FR,2017-10-16
1084412492,DE,2017-10-16
1125097482,RU,2017-10-16
1141924980,RU,2017-10-16
1194599958,DE,2017-10-16
1292580415,DE,2017-10-16
1475796312,RU,2017-10-16
1587735252,TR,2017-10-16
1661127733,RU,2017-10-16
1713085346,FR,2017-10-16
1906446162,DE,2017-10-16
2201419777,TR,2017-10-16
2241111117,DE,2017-10-16
2294079247,TR,2017-10-16
2305000526,RU,2017-10-16
2354898511,TR,2017-10-16
2366044996,FR,2017-10-16
2406640867,RU,2017-10-16
2446433042,FR,2017-10-16
2649374550,FR,2017-10-16
2669896770,FR,2017-10-16
2679532122,RU,2017-10-16
2715433260,DE,2017-10-16
2728435823,RU,2017-10-16
2808344600,FR,2017-10-16
2844995068,FR,2017-10-16
2936005240,RU,2017-10-16
2941415633,DE,2017-10-16
2970835618,DE,2017-10-16
2999695853,TR,2017-10-16
3026893280,TR,2017-10-16
3034402550,RU,2017-10-16
3039423185,FR,2017-10-16
3041857808,DE,2017-10-16
3058423720,IN,2017-10-16
3089497123,RU,2017-10-16
3253525879,RU,2017-10-16
3305038880,RU,2017-10-16
3337231204,DE,2017-10-16
3372101427,DE,2017-10-16
3426377417,FR,2017-10-16
3844673595,FR,2017-10-16
4172971115,TR,2017-10-16
4241665774,FR,2017-10-16
4276933889,DE,2017-10-16
4356465075,DE,2017-10-16
4439991262,DE,2017-10-16
4709334801,FR,2017-10-16
4798325296,DE,2017-10-16
4867243030,BR,2017-10-16
4903205061,FR,2017-10-16
696741020801884162,DE,2017-10-16
701679359334096896,DE,2017-10-16
702538306190450689,DE,2017-10-16
709100983897473024,FR,2017-10-16
712036384962420737,RU,2017-10-16
715958221261971456,DE,2017-10-16
716576052047388673,DE,2017-10-16
725314701769474048,RU,2017-10-16
731370331026403328,RU,2017-10-16
736517645722259457,IN,2017-10-16
742748558265290752,FR,2017-10-16
744073366689058818,IN,2017-10-16
745374194993627136,FR,2017-10-16
748795602331246592,DE,2017-10-16
754455432815579136,DE,2017-10-16
756426553148440576,DE,2017-10-16
758824419372380160,DE,2017-10-16
759110314025680896,DE,2017-10-16
762683865202888704,RU,2017-10-16
768418934668140545,RU,2017-10-16
769524005925781504,FR,2017-10-16
773424222706212864,DE,2017-10-16
781933834166231040,DE,2017-10-16
783882530625757184,DE,2017-10-16
792817281231384576,FR,2017-10-16
799665305282703360,DE,2017-10-16
811265816683540480,DE,2017-10-16
815658022911537153,DE,2017-10-16
816461260728438784,FR,2017-10-16
816614096376332288,FR,2017-10-16
817905570455949312,DE,2017-10-16
818896327740456960,DE,2017-10-16
819795034333532160,DE,2017-10-16
825765346682486784,DE,2017-10-16
826369612442906624,FR,2017-10-16
826506530354757633,DE,2017-10-16
832767208853958657,FR,2017-10-16
833756953709015043,DE,2017-10-16
834062833574932480,DE,2017-10-16
834809909233455104,DE,2017-10-16
835879834844819456,DE,2017-10-16
841681792709083137,IN,2017-10-16
843840830871932928,FR,2017-10-16
855429030031613953,DE,2017-10-16
856268870302269440,DE,2017-10-16
859061657225621506,DE,2017-10-16
859747054192611328,DE,2017-10-16
861886486022586368,FR,2017-10-16
862631013385744384,DE,2017-10-16
863651687348797440,DE,2017-10-16
863713258779193345,FR,2017-10-16
864987789661786113,FR,2017-10-16
865234421296877568,FR,2017-10-16
866275477677367296,FR,2017-10-16
866327227205640192,DE,2017-10-16
866505229646409730,DE,2017-10-16
866931960249282560,DE,2017-10-16
867359489825099776,DE,2017-10-16
867597873420128256,FR,2017-10-16
867785473988624385,FR,2017-10-16
868591437058904064,DE,2017-10-16
869193235918454786,FR,2017-10-16
869473043311153152,DE,2017-10-16
872235734077513732,DE,2017-10-16
872415849130405888,DE,2017-10-16
873649484454133761,DE,2017-10-16
875450803363905536,FR,2017-10-16
886055958593511428,DE,2017-10-16
888924148646522880,DE,2017-10-16
889900249057251329,DE,2017-10-16
890656822515728384,DE,2017-10-16
892069565169111043,DE,2017-10-16
893268147372937216,DE,2017-10-16
893614453387702272,FR,2017-10-16
897581786443780096,FR,2017-10-16
902494271542046720,FR,2017-10-16
904619713417822208,DE,2017-10-16
906445552606437376,DE,2017-10-16
906684996177551360,FR,2017-10-16
907644290968539138,FR,2017-10-16
908655541752393728,DE,2017-10-16
909127684642484225,DE,2017-10-16
909175556196925441,DE,2017-10-16
724235950000361474,FR,2017-10-17
37020028,FR,2017-10-18
4054516822,FR,2017-10-18
822868557394542592,GB,2017-10-18
898381357243486208,FR,2017-10-18
914821696200347649,DE,2017-10-19
52871121,DE,2017-10-20
1639665782,DE,2017-10-20
2231091494,RU,2017-10-20
803213533471186948,DE,2017-10-20
882438246462095360,DE,2017-10-20
890659167991726080,DE,2017-10-20
898400234295894016,DE,2017-10-20
905400313083027456,DE,2017-10-20
915294702454353920,DE,2017-10-20
918469734080815104,DE,2017-10-20
918703041875865601,DE,2017-10-20
919562757619535872,FR,2017-10-20
75276840,FR,2017-10-25
4573876514,FR,2017-10-25
891030911575314432,FR,2017-10-25
919562757619535872,DE,2017-10-25
2862557289,DE,2017-11-02
3089155533,FR,2017-11-02
742141184626167808,FR,2017-11-02
841402626063372288,FR,2017-11-02
880230384927199235,FR,2017-11-02
554626662,FR,2017-12-07
2291568336,DE,2017-12-07
806842705561133056,FR,2017-12-07
811145990141050880,FR,2017-12-07
821525025530355712,FR,2017-12-07
869193235918454786,DE,2017-12-07
887788681683234817,FR,2017-12-07
47063293,DE,2017-12-08
88014940,DE,2017-12-08
189573798,DE,2017-12-08
222074407,DE,2017-12-08
247055399,DE,2017-12-08
247055399,FR,2017-12-08
294743789,DE,2017-12-08
558014468,DE,2017-12-08
565551374,DE,2017-12-08
584155977,DE,2017-12-08
587364278,DE,2017-12-08
824603406,DE,2017-12-08
898830955,DE,2017-12-08
1035311467,DE,2017-12-08
1225412292,DE,2017-12-08
1238622991,DE,2017-12-08
1340551610,DE,2017-12-08
1374185330,DE,2017-12-08
1389439735,DE,2017-12-08
1465242439,DE,2017-12-08
1579943786,DE,2017-12-08
1900800816,DE,2017-12-08
2322698371,DE,2017-12-08
2384621892,DE,2017-12-08
2386862304,DE,2017-12-08
2479918915,DE,2017-12-08
2499702409,DE,2017-12-08
2582640061,DE,2017-12-08
2696733140,DE,2017-12-08
2696733140,FR,2017-12-08
2706487808,DE,2017-12-08
2829208217,DE,2017-12-08
2841998391,RU,2017-12-08
2874009489,DE,2017-12-08
2961037665,DE,2017-12-08
3061967496,DE,2017-12-08
3061967496,FR,2017-12-08
3091014618,DE,2017-12-08
3153646922,DE,2017-12-08
3179113993,DE,2017-12-08
3207135171,DE,2017-12-08
3260290101,DE,2017-12-08
3344453774,DE,2017-12-08
3598796772,DE,2017-12-08
3958944796,DE,2017-12-08
4078461497,DE,2017-12-08
4100305161,DE,2017-12-08
4492053633,DE,2017-12-08
4643763201,DE,2017-12-08
4714865775,DE,2017-12-08
4718953545,DE,2017-12-08
4819330401,DE,2017-12-08
705084331996418048,DE,2017-12-08
759343857079312384,DE,2017-12-08
779019018183335937,DE,2017-12-08
801002568231059456,DE,2017-12-08
821930778422603776,DE,2017-12-08
824696571111600133,DE,2017-12-08
833938312893186048,DE,2017-12-08
839363597062959104,DE,2017-12-08
841473707604336640,DE,2017-12-08
848484906263080960,DE,2017-12-08
848484906263080960,FR,2017-12-08
851671765013204992,DE,2017-12-08
853002885533138946,DE,2017-12-08
855592904265519106,FR,2017-12-08
859196243796471808,DE,2017-12-08
868248853312438272,DE,2017-12-08
868589866543665152,DE,2017-12-08
869484705032413184,FR,2017-12-08
870714115366338560,DE,2017-12-08
871797540538265601,TR,2017-12-08
878816734437928960,DE,2017-12-08
883589552639799296,DE,2017-12-08
883628737820057601,DE,2017-12-08
884916319673561088,DE,2017-12-08
886700896008253441,DE,2017-12-08
886727001712713733,DE,2017-12-08
892846252601298948,DE,2017-12-08
896944734790340609,DE,2017-12-08
896944734790340609,FR,2017-12-08
897388762212298753,DE,2017-12-08
907369423018885120,DE,2017-12-08
907725375920234496,DE,2017-12-08
911327201408290816,DE,2017-12-08
911327201408290816,FR,2017-12-08
912108102459179009,DE,2017-12-08
912108102459179009,FR,2017-12-08
914437654711857152,DE,2017-12-08
914482289194790913,DE,2017-12-08
915199555033010177,DE,2017-12-08
915298059722067968,DE,2017-12-08
916308725408960512,DE,2017-12-08
916375127213924352,DE,2017-12-08
916402117191000064,DE,2017-12-08
917058138179801088,DE,2017-12-08
917058138179801088,FR,2017-12-08
917090134339784704,DE,2017-12-08
917270250642485248,DE,2017-12-08
917494488293101568,DE,2017-12-08
917494488293101568,FR,2017-12-08
919561303433281536,FR,2017-12-08
919579610618134528,DE,2017-12-08
919622839556337664,DE,2017-12-08
920015742015336448,DE,2017-12-08
921127834625622016,DE,2017-12-08
921130347718377475,FR,2017-12-08
921520435556245504,DE,2017-12-08
921520435556245504,FR,2017-12-08
922453967354949632,DE,2017-12-08
923483118056509441,DE,2017-12-08
924235986367692801,DE,2017-12-08
925062588068536320,FR,2017-12-08
925363576650465280,DE,2017-12-08
925368803202162689,FR,2017-12-08
